feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
16093,20,2.139926,2.81544,10,2.139926,2.81544,10,2.139926,2.81544,0,0.0
19967,2,0.754032,0.0,1,0.754032,0.0,1,0.754032,0.0,0,0.0
23347,2,1.991055,0.0,1,1.991055,0.0,1,1.991055,0.0,0,0.0
8795,2,0.377907,0.0,1,0.377907,0.0,1,0.377907,0.0,0,0.0
8920,6,1.117943,0.982671,3,1.117943,0.982671,3,1.117943,0.982671,0,0.0
9180,2,0.721064,0.0,1,0.721064,0.0,1,0.721064,0.0,0,0.0
10450,6,1.488705,0.952423,3,1.488705,0.952423,3,1.488705,0.952423,0,0.0
17978,8,0.634797,0.457773,4,0.657613,0.434552,4,0.61198,0.478786,0,0.045633
23957,8,0.489494,0.271261,4,0.489494,0.271261,4,0.489494,0.271261,0,0.0
8669,4,0.107811,0.087127,2,0.107811,0.087127,2,0.107811,0.087127,0,0.0
11572,10,19.563713,22.53827,5,19.563713,22.53827,5,19.563713,22.53827,0,0.0
13921,16,4.928525,4.902533,8,4.928526,4.902533,8,4.928525,4.902532,0,1e-06
18704,6,0.633317,0.198171,3,0.633317,0.198171,3,0.633317,0.198171,0,0.0
19900,4,5.646263,0.431706,2,5.646263,0.431706,2,5.646263,0.431706,0,0.0
20255,8,4.250418,1.084771,4,4.250418,1.084771,4,4.250418,1.084771,0,0.0
5869,18,0.400677,0.287676,9,0.400677,0.287676,9,0.400677,0.287676,0,0.0
6930,2,0.341914,0.0,1,0.341914,0.0,1,0.341914,0.0,0,0.0
15608,6,0.826719,0.554601,3,0.826719,0.554601,3,0.826719,0.554601,0,0.0
16023,8,11.358763,16.327768,4,11.358763,16.327768,4,11.358763,16.327768,0,0.0
23279,4,0.232791,0.206809,2,0.232791,0.206809,2,0.232791,0.206809,0,0.0
2487,6,1.007712,0.127062,3,1.007712,0.127062,3,1.007712,0.127062,0,0.0
7965,6,1.807437,2.073927,3,1.807437,2.073927,3,1.807437,2.073927,0,0.0
9116,16,1.58206,1.622458,8,1.58206,1.622458,8,1.582059,1.622458,0,0.0
13882,20,6.364731,9.000759,10,6.364731,9.000759,10,6.364731,9.000759,0,0.0
15877,4,3.096541,0.0,2,3.096541,0.0,2,3.096541,0.0,0,0.0
16972,6,0.691013,0.354919,3,0.691013,0.354919,3,0.691013,0.354919,0,0.0
19081,16,0.49245,0.321668,8,0.49245,0.321668,8,0.49245,0.321668,0,0.0
20455,8,2.465218,2.29916,4,2.465218,2.29916,4,2.465218,2.29916,0,0.0
1045,8,0.32387,0.129765,4,0.32387,0.129765,4,0.32387,0.129765,0,0.0
1784,2,0.03487,0.0,1,0.03487,0.0,1,0.03487,0.0,0,0.0
2257,12,7.047271,8.560479,6,7.047271,8.560479,6,7.047271,8.560479,0,0.0
11132,4,0.48189,0.086154,2,0.48189,0.086154,2,0.48189,0.086154,0,0.0
12523,4,1.040755,0.126095,2,1.040755,0.126095,2,1.040755,0.126095,0,0.0
15953,2,2.778085,0.0,1,2.778085,0.0,1,2.778085,0.0,0,0.0
16136,26,0.895861,0.72543,13,0.895861,0.72543,13,0.895861,0.72543,0,0.0
16202,2,2.18214,0.0,1,2.18214,0.0,1,2.18214,0.0,0,0.0
21076,2,1.386122,0.0,1,1.386122,0.0,1,1.386122,0.0,0,0.0
24294,6,8.80614,9.506525,3,8.80614,9.506525,3,8.80614,9.506525,0,0.0
2521,2,0.518082,0.0,1,0.518082,0.0,1,0.518082,0.0,0,0.0
4564,10,2.951881,1.047242,5,2.951881,1.047242,5,2.951881,1.047242,0,0.0
4575,2,0.821262,0.0,1,0.821262,0.0,1,0.821262,0.0,0,0.0
4891,20,0.910481,0.0,10,0.910481,0.0,10,0.910481,0.0,0,0.0
8820,2,0.149483,0.0,1,0.149483,0.0,1,0.149483,0.0,0,0.0
10991,2,0.406571,0.0,1,0.406571,0.0,1,0.406571,0.0,0,0.0
12121,20,0.000898,0.0,10,0.000898,0.0,10,0.000898,0.0,0,0.0
13352,2,0.206876,0.0,1,0.206876,0.0,1,0.206876,0.0,0,0.0
15739,20,0.065462,0.0,10,0.065462,0.0,10,0.065462,0.0,0,0.0
18960,2,0.087192,0.0,1,0.087192,0.0,1,0.087192,0.0,0,0.0
3478,2,0.042309,0.0,1,0.042309,0.0,1,0.042309,0.0,0,0.0
4862,10,1.72827,1.053322,5,1.72827,1.053322,5,1.72827,1.053322,0,0.0
4528,10,0.16053,0.191297,5,0.16053,0.191297,5,0.16053,0.191297,0,0.0
8117,2,0.457402,0.0,1,0.457402,0.0,1,0.457402,0.0,0,0.0
8646,2,0.50813,0.0,1,0.50813,0.0,1,0.50813,0.0,0,0.0
13889,6,1.386613,0.862042,3,1.386613,0.862042,3,1.386613,0.862042,0,0.0
13971,6,1.5991,1.097987,3,1.5991,1.097987,3,1.5991,1.097987,0,0.0
14235,2,35.350552,0.0,1,35.350552,0.0,1,35.350552,0.0,0,0.0
16730,2,2.338974,0.0,1,2.338974,0.0,1,2.338974,0.0,0,0.0
1810,2,0.713668,0.0,1,0.713668,0.0,1,0.713668,0.0,0,0.0
8238,8,7.840453,12.482691,4,7.840453,12.482691,4,7.840453,12.482691,0,0.0
8347,10,2.499624,3.317413,5,2.499624,3.317413,5,2.499624,3.317413,0,0.0
16866,10,0.407062,0.23161,5,0.407062,0.23161,5,0.407062,0.23161,0,0.0
19471,2,0.005047,0.0,1,0.005047,0.0,1,0.005047,0.0,0,0.0
23079,2,1.6363,0.0,1,1.6363,0.0,1,1.6363,0.0,0,0.0
1208,10,1.30014,0.775159,5,1.30014,0.775159,5,1.30014,0.775159,0,0.0
3167,6,12.664852,13.815648,3,12.664852,13.815648,3,12.664852,13.815648,0,0.0
19953,2,7.446515,0.0,1,7.446515,0.0,1,7.446515,0.0,0,0.0
3089,2,46.989635,0.0,1,46.989635,0.0,1,46.989635,0.0,0,0.0
9059,2,0.296183,0.0,1,0.296183,0.0,1,0.296183,0.0,0,0.0
9937,10,0.938351,0.817133,5,0.983719,0.825084,5,0.892983,0.806556,0,0.090736
11045,2,38.823311,1.118084,1,37.705227,0.0,1,39.941395,0.0,0,-2.236168
16587,4,0.344754,0.172366,2,0.417556,0.207401,2,0.271952,0.076186,0,0.145604
17484,2,0.241128,0.1664,1,0.407528,0.0,1,0.074728,0.0,0,0.3328
18253,8,0.282237,0.232014,4,0.282237,0.232014,4,0.282237,0.232014,0,0.0
20743,26,2.601554,1.472797,13,2.077163,0.975174,13,3.125944,1.684437,0,-1.048781
22412,2,0.28756,0.257051,1,0.03051,0.0,1,0.544611,0.0,0,-0.514101
24054,14,5.116168,7.488032,7,5.116168,7.488032,7,5.116168,7.488032,0,0.0
680,8,2.311095,1.600672,4,2.311095,1.600672,4,2.311095,1.600672,0,0.0
5627,6,0.43405,0.227098,3,0.43405,0.227098,3,0.43405,0.227098,0,0.0
11990,2,2.073709,0.0,1,2.073709,0.0,1,2.073709,0.0,0,0.0
13819,4,0.399838,0.010634,2,0.399838,0.010634,2,0.399838,0.010634,0,0.0
17847,6,0.928378,1.181184,3,0.928378,1.181184,3,0.928378,1.181184,0,0.0
17891,2,0.13978,0.0,1,0.13978,0.0,1,0.13978,0.0,0,0.0
18342,2,45.931248,0.0,1,45.931248,0.0,1,45.931248,0.0,0,0.0
14767,4,0.499277,0.0,2,0.499277,0.0,2,0.499277,0.0,0,0.0
24040,8,4.031792,2.977057,4,4.031792,2.977057,4,4.031792,2.977057,0,0.0
19162,4,4.565936,0.146237,2,4.565936,0.146237,2,4.565936,0.146237,0,0.0
18408,6,0.433918,0.334024,3,0.433918,0.334024,3,0.433919,0.334024,0,-0.0
631,12,8.917915,1.901777,6,9.353754,1.405316,6,8.482076,2.208775,0,0.871678
790,10,9.979239,15.850031,5,9.979239,15.850031,5,9.979239,15.850031,0,0.0
3617,12,17.255159,3.267903,6,18.068369,2.460237,6,16.441949,3.739384,0,1.62642
4573,6,2.000362,0.0,3,2.000362,0.0,3,2.000362,0.0,0,0.0
6986,12,4.159073,4.94291,6,4.159073,4.94291,6,4.159073,4.94291,0,0.0
12151,4,0.394731,0.311279,2,0.319675,0.078867,2,0.469787,0.419884,0,-0.150112
14564,12,14.148358,4.157892,6,14.27235,2.367541,6,14.024366,5.379604,0,0.247985
18071,22,3.223979,2.283232,11,3.223979,2.283232,11,3.223979,2.283232,0,0.0
18789,6,0.084363,0.0,3,0.084363,0.0,3,0.084363,0.0,0,0.0
19696,8,0.979581,0.062201,4,0.979581,0.062201,4,0.979581,0.062201,0,0.0
19801,18,3.085177,1.054134,9,3.182342,0.794897,9,2.988013,1.253657,0,0.194329
23768,6,2.229504,0.0,3,2.229504,0.0,3,2.229504,0.0,0,0.0
24084,12,3.547052,3.161061,6,3.547052,3.161061,6,3.547052,3.161061,0,0.0
2126,2,1.514531,0.0,1,1.514531,0.0,1,1.514531,0.0,0,0.0
6964,6,0.682441,0.441837,3,0.682441,0.441837,3,0.682441,0.441837,0,0.0
13343,2,0.22385,0.0,1,0.22385,0.0,1,0.22385,0.0,0,0.0
16657,10,1.524101,0.618448,5,1.524101,0.618448,5,1.524101,0.618448,0,0.0
18752,2,0.566567,0.0,1,0.566567,0.0,1,0.566567,0.0,0,0.0
4055,4,1.934781,1.902208,2,1.934781,1.902208,2,1.934781,1.902208,0,0.0
4181,14,4.259768,3.69447,7,4.259768,3.69447,7,4.259768,3.69447,0,0.0
6434,6,0.577764,0.03538,3,0.577764,0.03538,3,0.577764,0.03538,0,0.0
12249,4,0.612849,0.416874,2,0.612849,0.416874,2,0.612849,0.416874,0,0.0
1170,6,9.547383,1.046059,3,9.931225,1.103811,3,9.163541,0.821835,0,0.767684
2609,6,17.323585,0.669285,3,17.681056,0.336495,3,16.966113,0.726005,0,0.714944
3326,2,0.346423,0.0,1,0.346423,0.0,1,0.346423,0.0,0,0.0
3980,4,1.277648,0.224626,2,1.277648,0.224626,2,1.277648,0.224626,0,0.0
5811,2,0.197446,0.0,1,0.197446,0.0,1,0.197446,0.0,0,0.0
7408,4,1.585823,1.375178,2,1.585823,1.375178,2,1.585823,1.375178,0,0.0
7949,6,1.024158,0.510001,3,1.044771,0.656809,3,1.003545,0.296571,0,0.041226
9632,2,20.702477,0.0,1,20.702477,0.0,1,20.702477,0.0,0,0.0
10499,4,0.980702,0.360344,2,0.911461,0.498527,2,1.049942,0.039721,0,-0.138481
12332,6,2.531491,0.891286,3,3.209648,0.544087,3,1.853335,0.610703,0,1.356313
14367,4,3.532362,2.084657,2,3.532362,2.084657,2,3.532362,2.084657,0,0.0
15494,6,1.725318,0.54646,3,1.798373,0.58621,3,1.652263,0.49287,0,0.14611
17629,2,0.522465,0.0,1,0.522465,0.0,1,0.522465,0.0,0,0.0
18177,6,1.24576,0.70322,3,1.310107,0.632377,3,1.181413,0.762138,0,0.128695
19493,2,10.432126,0.0,1,10.432126,0.0,1,10.432126,0.0,0,0.0
21698,4,1.630587,0.190513,2,1.630587,0.190513,2,1.630587,0.190513,0,0.0
22017,6,3.650213,1.266019,3,4.040154,0.590554,3,3.260273,1.597731,0,0.779882
22753,4,0.628547,0.391089,2,0.612744,0.464701,2,0.64435,0.299091,0,-0.031606
23209,6,0.326434,0.202405,3,0.326433,0.202405,3,0.326434,0.202405,0,-1e-06
24013,6,6.840451,0.48723,3,6.896749,0.263008,3,6.784154,0.631882,0,0.112595
24536,6,1.795462,0.498438,3,1.811769,0.085182,3,1.779155,0.699352,0,0.032614
1212,2,0.172869,0.0,1,0.172869,0.0,1,0.172869,0.0,0,0.0
2349,40,1.856942,1.370181,20,1.856942,1.37018,20,1.856942,1.370181,0,0.0
3243,6,0.473014,0.248401,3,0.473014,0.248401,3,0.473014,0.248401,0,0.0
5559,6,0.350052,0.074672,3,0.350052,0.074672,3,0.350052,0.074672,0,0.0
5744,2,16.72991,0.0,1,16.72991,0.0,1,16.72991,0.0,0,0.0
9863,2,55.74184,0.0,1,55.74184,0.0,1,55.74184,0.0,0,0.0
13333,2,0.15064,0.0,1,0.15064,0.0,1,0.15064,0.0,0,0.0
15758,2,20.010489,0.0,1,20.010489,0.0,1,20.010489,0.0,0,0.0
16438,2,0.454443,0.0,1,0.454443,0.0,1,0.454443,0.0,0,0.0
16697,2,0.931297,0.0,1,0.931297,0.0,1,0.931297,0.0,0,0.0
17106,10,3.191696,2.31447,5,3.191697,2.314471,5,3.191695,2.314468,0,3e-06
19115,2,27.830416,0.0,1,27.830416,0.0,1,27.830416,0.0,0,0.0
21277,8,3.607298,3.111009,4,3.607298,3.111009,4,3.607298,3.111009,0,0.0
21854,2,0.886322,0.0,1,0.886322,0.0,1,0.886322,0.0,0,0.0
23186,8,1.503754,1.17435,4,1.503754,1.17435,4,1.503754,1.17435,0,0.0
836,4,1.474558,0.0,2,1.474558,0.0,2,1.474558,0.0,0,0.0
4895,12,1.565641,1.072542,6,1.565641,1.072542,6,1.565641,1.072542,0,0.0
7632,10,19.660307,23.532234,5,19.660307,23.532234,5,19.660307,23.532234,0,0.0
9075,4,3.052176,0.0,2,3.052176,0.0,2,3.052176,0.0,0,0.0
9794,10,2.69729,1.50323,5,2.69729,1.50323,5,2.69729,1.50323,0,0.0
11016,10,0.787271,0.578948,5,0.787271,0.578948,5,0.787271,0.578948,0,0.0
14766,4,2.394811,0.0,2,2.394811,0.0,2,2.394811,0.0,0,0.0
16000,4,0.24032,0.0,2,0.24032,0.0,2,0.24032,0.0,0,0.0
16121,8,7.822054,0.907383,4,7.822054,0.907383,4,7.822054,0.907383,0,0.0
16744,4,0.25729,0.108173,2,0.276518,0.085472,2,0.238062,0.123927,0,0.038456
18539,2,0.506535,0.0,1,0.506535,0.0,1,0.506535,0.0,0,0.0
19364,8,12.859983,21.206906,4,12.859983,21.206906,4,12.859983,21.206906,0,0.0
21139,6,1.254408,0.482599,3,1.254408,0.482599,3,1.254408,0.482599,0,0.0
21625,12,0.324452,0.1295,6,0.324452,0.1295,6,0.324452,0.1295,0,0.0
63,6,1.19095,1.485296,3,1.19095,1.485296,3,1.19095,1.485296,0,0.0
5836,2,0.236229,0.0,1,0.236229,0.0,1,0.236229,0.0,0,0.0
6706,4,0.594308,0.0,2,0.594308,0.0,2,0.594308,0.0,0,0.0
7757,20,0.435783,0.572013,10,0.435783,0.572013,10,0.435783,0.572013,0,0.0
9772,4,2.586724,0.0,2,2.586724,0.0,2,2.586724,0.0,0,0.0
12040,6,2.319929,1.379068,3,2.319929,1.379068,3,2.319929,1.379068,0,0.0
12917,2,0.207363,0.0,1,0.207363,0.0,1,0.207363,0.0,0,0.0
15363,2,0.021008,0.0,1,0.021008,0.0,1,0.021008,0.0,0,0.0
16958,4,1.768748,0.0,2,1.768748,0.0,2,1.768748,0.0,0,0.0
17424,10,0.410839,0.324857,5,0.410839,0.324857,5,0.410839,0.324857,0,-1e-06
20361,12,1.433106,0.629116,6,1.433106,0.629116,6,1.433106,0.629116,0,0.0
21542,14,1.428208,1.893521,7,1.428208,1.893521,7,1.428208,1.89352,0,-0.0
23116,8,0.669078,0.433718,4,0.669078,0.433718,4,0.669078,0.433718,0,0.0
112,14,13.771088,12.14771,7,13.771088,12.14771,7,13.771088,12.14771,0,0.0
3185,8,2.16158,0.2659,4,2.16158,0.2659,4,2.16158,0.2659,0,0.0
8381,6,1.034074,0.0,3,1.034074,0.0,3,1.034074,0.0,0,0.0
9470,10,0.393387,0.364991,5,0.393387,0.364991,5,0.393387,0.364991,0,0.0
10425,6,2.060436,0.0,3,2.060436,0.0,3,2.060436,0.0,0,0.0
13229,6,0.085353,0.0,3,0.085353,0.0,3,0.085353,0.0,0,0.0
15646,6,6.023331,0.0,3,6.023331,0.0,3,6.023331,0.0,0,0.0
18615,4,1.362793,0.306522,2,1.362793,0.306522,2,1.362793,0.306522,0,0.0
18715,6,1.457121,0.0,3,1.457121,0.0,3,1.457121,0.0,0,0.0
21590,6,0.421982,0.0,3,0.421982,0.0,3,0.421982,0.0,0,0.0
22106,6,9.13759,0.0,3,9.13759,0.0,3,9.13759,0.0,0,0.0
22514,14,1.163758,1.017801,7,1.163758,1.017801,7,1.163758,1.017801,0,0.0
22612,6,1.171398,0.0,3,1.171398,0.0,3,1.171398,0.0,0,0.0
1603,2,0.696257,0.0,1,0.696257,0.0,1,0.696257,0.0,0,0.0
3673,6,0.273989,0.222017,3,0.273989,0.222018,3,0.273988,0.222016,0,1e-06
5258,6,0.921434,0.410711,3,0.660973,0.238781,3,1.181895,0.380357,0,-0.520922
5973,6,15.948161,2.631338,3,15.264006,2.316509,3,16.632317,2.746912,0,-1.368311
8464,2,3.195413,0.0,1,3.195413,0.0,1,3.195413,0.0,0,0.0
8479,6,1.461586,1.410482,3,1.326342,1.104462,3,1.596831,1.650001,0,-0.270488
8590,2,0.186352,0.008648,1,0.177704,0.0,1,0.194999,0.0,0,-0.017295
9153,6,15.675648,1.774095,3,16.72101,1.972396,3,14.630286,0.467882,0,2.090724
9627,2,1.410348,0.0,1,1.410348,0.0,1,1.410348,0.0,0,0.0
12503,4,1.007359,0.55909,2,0.567785,0.187705,2,1.446933,0.451087,0,-0.879148
13697,6,2.448723,0.699186,3,2.790683,0.640203,3,2.106763,0.577918,0,0.68392
13895,6,0.903575,0.352418,3,1.150391,0.279096,3,0.656759,0.220603,0,0.493632
15878,2,0.205819,0.0,1,0.205819,0.0,1,0.205819,0.0,0,0.0
16150,8,4.662513,2.401608,4,4.453685,2.217021,4,4.87134,2.555981,0,-0.417655
17202,6,2.138799,1.700271,3,1.438043,1.029689,3,2.839555,1.93377,0,-1.401512
17411,4,0.415626,0.082213,2,0.415626,0.082213,2,0.415626,0.082213,0,0.0
19053,8,2.215566,0.524089,4,2.435007,0.387848,4,1.996126,0.550095,0,0.438881
24303,10,11.199525,7.243085,5,11.742735,7.618394,5,10.656315,6.804005,0,1.08642
8439,2,0.135705,0.0,1,0.135705,0.0,1,0.135705,0.0,0,0.0
15771,2,0.13121,0.0,1,0.13121,0.0,1,0.13121,0.0,0,0.0
19716,2,0.446306,0.025398,1,0.471703,0.0,1,0.420908,0.0,0,0.050795
3064,2,1.836158,0.0,1,1.836158,0.0,1,1.836158,0.0,0,0.0
4517,10,0.481828,0.258983,5,0.480619,0.233427,5,0.483036,0.282228,0,-0.002417
5629,6,1.798669,1.38688,3,1.798669,1.38688,3,1.798669,1.38688,0,0.0
15991,2,1.513922,0.0,1,1.513922,0.0,1,1.513922,0.0,0,0.0
18410,6,0.178612,0.159194,3,0.178612,0.159194,3,0.178612,0.159194,0,0.0
5977,10,1.545308,0.288078,5,1.545308,0.288078,5,1.545308,0.288077,0,1e-06
9263,20,2.1586,1.328206,10,2.1586,1.328206,10,2.158601,1.328206,0,-0.0
14847,8,0.230178,0.036408,4,0.230178,0.036408,4,0.230178,0.036408,0,0.0
3257,2,0.146843,0.0,1,0.146843,0.0,1,0.146843,0.0,0,0.0
3747,4,4.002207,3.510307,2,4.002207,3.510307,2,4.002207,3.510307,0,0.0
3813,6,0.909286,0.637884,3,0.909286,0.637884,3,0.909286,0.637884,0,0.0
5802,10,1.742024,1.097369,5,1.742024,1.097369,5,1.742024,1.097369,0,0.0
6826,6,0.528575,0.334885,3,0.528575,0.334885,3,0.528575,0.334885,0,0.0
14914,4,0.890428,0.009838,2,0.890428,0.009838,2,0.890428,0.009838,0,0.0
19651,8,0.532844,0.205092,4,0.438307,0.231486,4,0.62738,0.112543,0,-0.189073
3856,4,2.934845,0.653718,2,2.934845,0.653718,2,2.934845,0.653718,0,0.0
6973,2,3.69812,0.0,1,3.69812,0.0,1,3.69812,0.0,0,0.0
9166,8,1.23904,1.005596,4,1.23904,1.005596,4,1.23904,1.005596,0,0.0
9187,2,2.17371,0.0,1,2.17371,0.0,1,2.17371,0.0,0,0.0
9233,2,1.225815,0.0,1,1.225815,0.0,1,1.225815,0.0,0,0.0
14884,2,2.838106,0.0,1,2.838106,0.0,1,2.838106,0.0,0,0.0
20254,4,1.416227,0.261959,2,1.416227,0.261959,2,1.416227,0.261959,0,0.0
23376,4,0.2707,0.00497,2,0.2707,0.00497,2,0.2707,0.00497,0,0.0
23967,4,0.37916,0.091527,2,0.37916,0.091527,2,0.37916,0.091527,0,0.0
5505,18,4.621625,2.802394,9,4.621625,2.802394,9,4.621626,2.802394,0,-0.0
9283,6,2.963744,3.492146,3,2.963744,3.492146,3,2.963744,3.492146,0,0.0
15454,8,2.519838,1.552742,4,2.519838,1.552742,4,2.519838,1.552742,0,0.0
23891,24,5.322213,4.040852,12,5.322213,4.040852,12,5.322213,4.040852,0,0.0
3232,2,0.087894,0.0,1,0.087894,0.0,1,0.087894,0.0,0,0.0
5878,2,0.093653,0.0,1,0.093653,0.0,1,0.093653,0.0,0,0.0
8323,2,0.185535,0.038014,1,0.223549,0.0,1,0.147521,0.0,0,0.076029
8625,2,2.06845,0.0,1,2.06845,0.0,1,2.06845,0.0,0,0.0
11729,6,1.764649,0.963443,3,1.764649,0.963443,3,1.764649,0.963443,0,0.0
12543,2,0.267862,0.0,1,0.267862,0.0,1,0.267862,0.0,0,0.0
13795,4,0.451523,0.430269,2,0.063263,0.042095,2,0.839783,0.258841,0,-0.77652
16416,4,0.19774,0.115641,2,0.227059,0.078634,2,0.168422,0.137271,0,0.058637
20195,6,14.383584,13.63865,3,14.383584,13.63865,3,14.383584,13.63865,0,0.0
860,4,1.250854,1.09224,2,1.250854,1.09224,2,1.250854,1.09224,0,0.0
1145,2,0.362992,0.0,1,0.362992,0.0,1,0.362992,0.0,0,0.0
1542,2,0.065781,0.0,1,0.065781,0.0,1,0.065781,0.0,0,0.0
2455,4,0.634496,0.37445,2,0.634496,0.37445,2,0.634496,0.37445,0,0.0
2920,4,2.673314,0.476749,2,2.673314,0.476749,2,2.673314,0.476749,0,0.0
3212,8,1.541598,1.603295,4,1.541599,1.603294,4,1.541597,1.603296,0,2e-06
3247,2,1.441466,0.0,1,1.441466,0.0,1,1.441466,0.0,0,0.0
3383,2,0.250003,0.0,1,0.250003,0.0,1,0.250003,0.0,0,0.0
3433,4,2.77652,0.472231,2,2.77652,0.472231,2,2.77652,0.472231,0,0.0
4326,8,3.796589,2.366757,4,3.796589,2.366757,4,3.796589,2.366757,0,0.0
4707,2,0.027764,0.0,1,0.027764,0.0,1,0.027764,0.0,0,0.0
4822,6,4.305788,1.503693,3,4.305788,1.503693,3,4.305788,1.503693,0,0.0
4923,4,0.877537,0.32954,2,0.877537,0.32954,2,0.877537,0.32954,0,0.0
5430,4,3.689128,2.375182,2,3.689128,2.375182,2,3.689128,2.375182,0,0.0
5483,4,2.132991,0.149782,2,2.132991,0.149782,2,2.132991,0.149782,0,0.0
5824,6,0.892631,0.84026,3,0.892631,0.84026,3,0.892631,0.84026,0,0.0
5996,4,0.919139,0.224399,2,0.919139,0.224399,2,0.919138,0.224399,0,0.0
6513,4,4.192001,1.423509,2,4.192001,1.423509,2,4.192001,1.423509,0,0.0
6704,8,2.515616,2.003409,4,2.515617,2.003408,4,2.515616,2.003409,0,1e-06
7977,2,1.831213,0.0,1,1.831213,0.0,1,1.831213,0.0,0,0.0
7997,6,1.819135,1.078958,3,1.819134,1.078957,3,1.819136,1.07896,0,-2e-06
9226,4,1.012338,0.332843,2,1.012338,0.332843,2,1.012338,0.332843,0,0.0
9686,4,3.645227,0.434416,2,3.645227,0.434416,2,3.645227,0.434416,0,0.0
9969,20,1.559676,1.986848,10,1.559676,1.986848,10,1.559676,1.986848,0,0.0
10421,6,0.687624,0.14302,3,0.687623,0.14302,3,0.687624,0.143021,0,-1e-06
10765,4,2.404431,1.99884,2,2.404431,1.99884,2,2.404431,1.99884,0,0.0
11156,6,2.163379,0.961118,3,2.163379,0.961118,3,2.163379,0.961118,0,0.0
11322,4,0.526978,0.523723,2,0.526978,0.523723,2,0.526978,0.523723,0,0.0
11440,2,2.10945,0.0,1,2.10945,0.0,1,2.10945,0.0,0,0.0
11774,2,0.013344,0.0,1,0.013344,0.0,1,0.013344,0.0,0,0.0
11987,6,1.194846,0.814843,3,1.194846,0.814843,3,1.194846,0.814843,0,0.0
12274,4,1.391328,0.447974,2,1.391328,0.447974,2,1.391328,0.447974,0,0.0
13149,2,1.168458,0.0,1,1.168458,0.0,1,1.168458,0.0,0,0.0
13780,6,1.99623,0.089678,3,1.99623,0.089678,3,1.99623,0.089678,0,0.0
14040,10,1.942218,2.116883,5,1.942218,2.116883,5,1.942218,2.116883,0,0.0
14461,2,49.736622,0.0,1,49.736622,0.0,1,49.736622,0.0,0,0.0
15504,6,7.240952,5.780907,3,7.240951,5.780907,3,7.240952,5.780907,0,-0.0
15697,2,1.059567,0.0,1,1.059567,0.0,1,1.059567,0.0,0,0.0
15831,8,1.419313,1.836531,4,1.419313,1.836531,4,1.419314,1.836531,0,-1e-06
16190,2,0.113073,0.0,1,0.113073,0.0,1,0.113073,0.0,0,0.0
16718,8,1.220262,0.513454,4,1.220262,0.513453,4,1.220262,0.513454,0,1e-06
17184,4,2.851053,2.636274,2,2.851053,2.636274,2,2.851053,2.636274,0,0.0
17712,2,1.76553,0.0,1,1.76553,0.0,1,1.76553,0.0,0,0.0
18431,8,2.230147,0.885457,4,2.230147,0.885457,4,2.230147,0.885456,0,0.0
18540,4,1.955363,1.789398,2,1.955363,1.789398,2,1.955363,1.789398,0,0.0
18678,2,0.152345,0.0,1,0.152345,0.0,1,0.152345,0.0,0,0.0
18955,2,2.460793,0.0,1,2.460793,0.0,1,2.460793,0.0,0,0.0
20390,4,1.524739,0.088521,2,1.524739,0.088521,2,1.524739,0.088521,0,0.0
20475,6,0.971368,0.454566,3,0.971367,0.454567,3,0.971368,0.454566,0,-1e-06
20545,2,0.212535,0.0,1,0.212535,0.0,1,0.212535,0.0,0,0.0
20679,2,0.257219,0.0,1,0.257219,0.0,1,0.257219,0.0,0,0.0
20951,4,0.456432,0.398062,2,0.456431,0.398061,2,0.456434,0.398064,0,-3e-06
21411,4,1.528309,0.244454,2,1.528309,0.244454,2,1.528309,0.244454,0,0.0
22292,4,0.543256,0.062738,2,0.543256,0.062738,2,0.543256,0.062738,0,0.0
22354,8,2.180859,1.463169,4,2.180859,1.46317,4,2.18086,1.463169,0,-1e-06
23057,2,0.049341,0.0,1,0.049341,0.0,1,0.049341,0.0,0,0.0
23323,2,0.709233,0.0,1,0.709233,0.0,1,0.709233,0.0,0,0.0
23661,4,0.565074,0.262569,2,0.565075,0.26257,2,0.565073,0.262568,0,1e-06
2755,2,7.051346,0.0,1,7.051346,0.0,1,7.051346,0.0,0,0.0
6111,2,1.985645,0.0,1,1.985645,0.0,1,1.985645,0.0,0,0.0
6606,2,2.670473,0.0,1,2.670473,0.0,1,2.670473,0.0,0,0.0
8263,4,1.379579,1.238095,2,1.379579,1.238095,2,1.379579,1.238095,0,0.0
8939,2,2.652472,0.0,1,2.652472,0.0,1,2.652472,0.0,0,0.0
11273,6,1.743485,0.868341,3,1.743485,0.868341,3,1.743485,0.868341,0,0.0
11532,2,0.523919,0.0,1,0.523919,0.0,1,0.523919,0.0,0,0.0
14768,2,0.785959,0.0,1,0.785959,0.0,1,0.785959,0.0,0,0.0
17151,4,0.436852,0.293942,2,0.306551,0.027332,2,0.567153,0.371618,0,-0.260602
17942,2,3.37569,0.0,1,3.37569,0.0,1,3.37569,0.0,0,0.0
20976,6,0.379414,0.195454,3,0.379414,0.195454,3,0.379414,0.195454,0,0.0
21086,2,4.397837,0.0,1,4.397837,0.0,1,4.397837,0.0,0,0.0
22840,2,36.493301,0.0,1,36.493301,0.0,1,36.493301,0.0,0,0.0
2795,2,8.257339,0.0,1,8.257339,0.0,1,8.257339,0.0,0,0.0
