feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
3845,8,37.68466,2.255487,4,37.68466,2.255487,4,37.68466,2.255487,0,0.0
10356,12,39.40729,7.237366,6,39.40729,7.237366,6,39.40729,7.237366,0,0.0
13564,2,34.285309,0.0,1,34.285309,0.0,1,34.285309,0.0,0,0.0
3546,2,22.904137,0.0,1,22.904137,0.0,1,22.904137,0.0,0,0.0
4599,4,30.910049,0.035919,2,30.910049,0.035919,2,30.910049,0.035919,0,0.0
6197,10,48.578289,18.006655,5,48.578289,18.006655,5,48.578289,18.006655,0,0.0
6207,4,32.769985,9.980774,2,32.769985,9.980774,2,32.769985,9.980774,0,0.0
7637,2,31.416786,0.0,1,31.416786,0.0,1,31.416786,0.0,0,0.0
8954,12,33.781857,14.831291,6,33.781857,14.831291,6,33.781857,14.831291,0,0.0
2533,14,26.82845,5.473037,7,26.82845,5.473037,7,26.82845,5.473037,0,0.0
2708,2,35.044182,0.0,1,35.044182,0.0,1,35.044182,0.0,0,0.0
5374,2,40.61692,0.0,1,40.61692,0.0,1,40.61692,0.0,0,0.0
5810,4,59.359436,29.706268,2,59.359436,29.706268,2,59.359436,29.706268,0,0.0
7616,4,23.782515,0.212364,2,23.782515,0.212364,2,23.782515,0.212364,0,0.0
8436,2,27.864002,0.0,1,27.864002,0.0,1,27.864002,0.0,0,0.0
11883,2,32.050247,0.0,1,32.050247,0.0,1,32.050247,0.0,0,0.0
3315,4,34.599571,3.623482,2,34.599571,3.623482,2,34.599571,3.623482,0,0.0
4953,2,54.059975,0.0,1,54.059975,0.0,1,54.059975,0.0,0,0.0
6221,4,36.026329,3.898064,2,36.026329,3.898064,2,36.026329,3.898064,0,0.0
8147,4,38.732674,5.580643,2,38.732674,5.580643,2,38.732674,5.580643,0,0.0
13827,2,27.76712,0.0,1,27.76712,0.0,1,27.76712,0.0,0,0.0
15030,6,42.093694,11.525425,3,42.093694,11.525425,3,42.093694,11.525425,0,0.0
6129,8,27.33171,0.93669,4,27.18071,0.910043,4,27.48271,0.938613,0,-0.302
9244,2,24.475199,0.0,1,24.475199,0.0,1,24.475199,0.0,0,0.0
9339,4,17.219051,0.731327,2,17.219051,0.731327,2,17.219051,0.731327,0,0.0
1964,2,22.928848,0.0,1,22.928848,0.0,1,22.928848,0.0,0,0.0
3366,4,34.354527,5.023598,2,34.354527,5.023598,2,34.354527,5.023598,0,0.0
4313,2,24.620094,0.0,1,24.620094,0.0,1,24.620094,0.0,0,0.0
5096,6,21.152714,0.358279,3,21.152714,0.358279,3,21.152714,0.358279,0,0.0
5347,4,24.741184,3.223198,2,24.741184,3.223198,2,24.741184,3.223198,0,0.0
6550,2,28.6632,0.0,1,28.6632,0.0,1,28.6632,0.0,0,0.0
11353,2,62.371323,0.0,1,62.371323,0.0,1,62.371323,0.0,0,0.0
15663,2,67.628578,0.0,1,67.628578,0.0,1,67.628578,0.0,0,0.0
1859,10,28.411998,5.897653,5,28.411998,5.897653,5,28.411998,5.897653,0,0.0
7262,2,34.574051,0.0,1,34.574051,0.0,1,34.574051,0.0,0,0.0
9428,4,43.730713,8.138542,2,43.730713,8.138542,2,43.730713,8.138542,0,0.0
9978,2,115.341507,0.0,1,115.341507,0.0,1,115.341507,0.0,0,0.0
13836,10,38.399926,5.322259,5,38.399926,5.322259,5,38.399926,5.322259,0,0.0
14849,20,31.492079,2.335216,10,31.826334,2.371671,10,31.157825,2.249043,0,0.668509
9676,4,38.493423,11.33963,2,38.493423,11.33963,2,38.493423,11.33963,0,0.0
13060,8,34.489738,7.200722,4,34.489738,7.200722,4,34.489738,7.200722,0,0.0
250,20,18.602615,8.259395,10,17.876828,8.305956,10,19.328401,8.148175,0,-1.451573
5656,6,25.301051,2.672901,3,25.301051,2.672901,3,25.301051,2.672901,0,0.0
10026,2,39.651112,0.0,1,39.651112,0.0,1,39.651112,0.0,0,0.0
11209,14,105.649932,19.698389,7,100.435411,22.22716,7,110.864454,15.087211,0,-10.429043
1152,6,25.879135,7.024361,3,25.879135,7.024361,3,25.879135,7.024361,0,0.0
1867,4,40.344311,15.538383,2,40.344311,15.538383,2,40.344311,15.538383,0,0.0
2845,6,40.914996,7.747063,3,40.914996,7.747063,3,40.914996,7.747063,0,0.0
3273,2,43.130524,0.0,1,43.130524,0.0,1,43.130524,0.0,0,0.0
3428,12,33.297145,8.303652,6,33.297145,8.303652,6,33.297145,8.303652,0,0.0
3510,2,28.259899,0.0,1,28.259899,0.0,1,28.259899,0.0,0,0.0
3622,6,28.277102,2.935234,3,28.277102,2.935234,3,28.277102,2.935234,0,0.0
5266,4,70.228291,12.927372,2,70.228291,12.927372,2,70.228291,12.927372,0,0.0
5872,2,26.987717,0.0,1,26.987717,0.0,1,26.987717,0.0,0,0.0
6296,4,21.149392,0.367047,2,21.149392,0.367047,2,21.149392,0.367047,0,0.0
6601,6,29.256765,0.755339,3,29.256765,0.755339,3,29.256765,0.755339,0,0.0
7825,24,28.025541,1.758425,12,28.025541,1.758425,12,28.025541,1.758425,0,0.0
9731,2,27.870674,0.0,1,27.870674,0.0,1,27.870674,0.0,0,0.0
15915,4,28.572455,0.366412,2,28.572455,0.366412,2,28.572455,0.366412,0,0.0
85,26,23.492682,7.091268,13,23.492682,7.091268,13,23.492682,7.091268,0,0.0
2468,2,22.057327,2.859604,1,24.916931,0.0,1,19.197723,0.0,0,5.719208
2643,4,33.893683,9.459163,2,35.321871,10.533289,2,32.465496,7.995117,0,2.856375
8661,4,59.3647,28.269274,2,82.41716,22.93428,2,36.312241,3.080704,0,46.104919
4375,8,33.906315,18.230282,4,33.906315,18.230282,4,33.906315,18.230282,0,0.0
14050,12,27.674265,3.132449,6,27.674265,3.132449,6,27.674265,3.132449,0,0.0
1909,8,32.69831,14.91751,4,32.418381,15.079021,4,32.978239,14.74892,0,-0.559858
3444,2,34.42374,0.0,1,34.42374,0.0,1,34.42374,0.0,0,0.0
4014,4,28.231123,2.921051,2,28.231123,2.921051,2,28.231123,2.921051,0,0.0
5903,8,24.226799,5.068876,4,24.226799,5.068876,4,24.226799,5.068876,0,0.0
8291,2,15.103569,0.0,1,15.103569,0.0,1,15.103569,0.0,0,0.0
12365,2,59.963463,0.0,1,59.963463,0.0,1,59.963463,0.0,0,0.0
1757,8,40.991161,5.451708,4,40.991161,5.451708,4,40.991161,5.451708,0,0.0
9729,2,28.307457,0.0,1,28.307457,0.0,1,28.307457,0.0,0,0.0
3132,4,30.654994,5.296308,2,30.654994,5.296308,2,30.654994,5.296308,0,0.0
9539,6,36.177219,3.73754,3,36.177219,3.73754,3,36.177219,3.73754,0,0.0
2443,10,25.157951,7.226418,5,25.157953,7.226417,5,25.15795,7.226418,0,3e-06
3203,12,27.656843,3.708235,6,27.656843,3.708235,6,27.656843,3.708235,0,0.0
6604,8,25.560248,1.902954,4,25.560248,1.902954,4,25.560248,1.902954,0,0.0
9919,2,29.92284,0.0,1,29.92284,0.0,1,29.92284,0.0,0,0.0
14853,2,65.272797,0.0,1,65.272797,0.0,1,65.272797,0.0,0,0.0
1342,30,26.898928,6.498677,15,26.967324,6.567351,15,26.830533,6.428543,0,0.136791
1676,2,27.938816,0.0,1,27.938816,0.0,1,27.938816,0.0,0,0.0
8981,4,28.951073,1.364939,2,28.951073,1.364939,2,28.951073,1.364939,0,0.0
1406,4,22.894291,1.388737,2,22.894291,1.388737,2,22.894291,1.388737,0,0.0
12778,4,43.706108,12.409042,2,43.706108,12.409042,2,43.706108,12.409042,0,0.0
6152,12,42.140845,18.503533,6,42.140845,18.503533,6,42.140845,18.503533,0,0.0
2255,18,30.819622,11.909418,9,30.819622,11.909418,9,30.819622,11.909418,0,0.0
2411,2,23.978851,0.0,1,23.978851,0.0,1,23.978851,0.0,0,0.0
2746,2,30.485504,0.0,1,30.485504,0.0,1,30.485504,0.0,0,0.0
2001,10,24.731302,3.135888,5,24.731302,3.135888,5,24.731302,3.135888,0,0.0
2638,6,26.727094,7.981792,3,26.727094,7.981792,3,26.727094,7.981792,0,0.0
8360,16,29.598089,3.308596,8,29.598089,3.308596,8,29.598089,3.308596,0,0.0
10834,10,22.719101,3.662036,5,22.719101,3.662036,5,22.719101,3.662036,0,0.0
14119,8,103.969318,2.040708,4,103.969318,2.040708,4,103.969318,2.040708,0,0.0
2178,6,25.56433,6.063991,3,25.56433,6.063991,3,25.56433,6.063991,0,0.0
2710,8,33.705345,2.278445,4,33.705345,2.278445,4,33.705345,2.278445,0,0.0
14385,2,39.071613,0.0,1,39.071613,0.0,1,39.071613,0.0,0,0.0
1877,2,30.55479,0.0,1,30.55479,0.0,1,30.55479,0.0,0,0.0
6464,2,92.772934,0.0,1,92.772934,0.0,1,92.772934,0.0,0,0.0
11731,4,45.029564,1.134392,2,45.029564,1.134392,2,45.029564,1.134392,0,0.0
2622,2,24.039265,0.0,1,24.039265,0.0,1,24.039265,0.0,0,0.0
7829,2,50.772575,0.0,1,50.772575,0.0,1,50.772575,0.0,0,0.0
2407,4,37.9077,0.0,2,37.9077,0.0,2,37.9077,0.0,0,0.0
4573,10,34.845502,8.826936,5,34.845502,8.826936,5,34.845502,8.826936,0,0.0
6230,4,36.476425,0.0,2,36.476425,0.0,2,36.476425,0.0,0,0.0
14797,4,34.415665,0.0,2,34.415665,0.0,2,34.415665,0.0,0,0.0
1969,2,22.027275,0.0,1,22.027275,0.0,1,22.027275,0.0,0,0.0
3073,2,29.075039,0.0,1,29.075039,0.0,1,29.075039,0.0,0,0.0
11941,2,45.260811,0.0,1,45.260811,0.0,1,45.260811,0.0,0,0.0
462,20,73.975143,0.0,10,73.975143,0.0,10,73.975143,0.0,0,0.0
1435,20,29.634094,0.0,10,29.634094,0.0,10,29.634094,0.0,0,0.0
2116,22,51.305939,9.076118,11,51.305939,9.076118,11,51.305939,9.076118,0,0.0
2147,22,29.082134,2.027593,11,29.082134,2.027593,11,29.082134,2.027593,0,0.0
2317,2,31.87631,0.0,1,31.87631,0.0,1,31.87631,0.0,0,0.0
2621,4,40.051743,11.264725,2,40.051743,11.264725,2,40.051743,11.264725,0,0.0
3187,4,43.476578,14.096069,2,43.476578,14.096069,2,43.476578,14.096069,0,0.0
4224,4,32.822212,0.32103,2,32.822212,0.32103,2,32.822212,0.32103,0,0.0
5883,20,45.557625,0.0,10,45.557625,0.0,10,45.557625,0.0,0,0.0
6819,26,18.415699,0.684669,13,18.415699,0.684669,13,18.415699,0.684669,0,0.0
8114,14,60.212932,14.181686,7,60.212932,14.181686,7,60.212932,14.181686,0,0.0
10447,20,28.995594,0.0,10,28.995594,0.0,10,28.995594,0.0,0,0.0
10823,2,38.771782,0.0,1,38.771782,0.0,1,38.771782,0.0,0,0.0
10892,20,63.366268,0.0,10,63.366268,0.0,10,63.366268,0.0,0,0.0
11436,10,32.717557,7.848302,5,32.717557,7.848302,5,32.717557,7.848302,0,0.0
13009,20,95.521416,0.0,10,95.521416,0.0,10,95.521416,0.0,0,0.0
13768,2,26.65461,0.0,1,26.65461,0.0,1,26.65461,0.0,0,0.0
14469,2,53.825829,0.0,1,53.825829,0.0,1,53.825829,0.0,0,0.0
15394,2,60.480621,0.0,1,60.480621,0.0,1,60.480621,0.0,0,0.0
3627,8,30.246349,2.760482,4,30.246349,2.760482,4,30.246349,2.760482,0,0.0
30,8,30.108677,18.53472,4,30.339157,18.341967,4,29.878197,18.722652,0,0.46096
246,6,21.262523,11.47044,3,21.262523,11.47044,3,21.262523,11.47044,0,0.0
334,2,89.253899,0.0,1,89.253899,0.0,1,89.253899,0.0,0,0.0
1222,4,28.48188,0.273579,2,28.48188,0.273579,2,28.48188,0.273579,0,0.0
1597,14,27.376728,5.793769,7,27.376728,5.793769,7,27.376728,5.793769,0,0.0
1605,4,20.689251,0.742146,2,20.689251,0.742146,2,20.689251,0.742146,0,0.0
2349,6,38.72241,18.447859,3,38.72241,18.447859,3,38.72241,18.447859,0,0.0
3651,4,38.463806,15.533371,2,38.463806,15.533371,2,38.463806,15.533371,0,0.0
3745,2,21.846188,0.0,1,21.846188,0.0,1,21.846188,0.0,0,0.0
3748,2,48.478596,0.0,1,48.478596,0.0,1,48.478596,0.0,0,0.0
3798,2,26.757084,0.0,1,26.757084,0.0,1,26.757084,0.0,0,0.0
5412,2,24.991226,0.0,1,24.991226,0.0,1,24.991226,0.0,0,0.0
6407,2,28.975727,0.0,1,28.975727,0.0,1,28.975727,0.0,0,0.0
7907,4,30.927105,0.356308,2,30.927105,0.356308,2,30.927105,0.356308,0,0.0
8008,4,29.646591,5.458519,2,29.646591,5.458519,2,29.646591,5.458519,0,0.0
8773,2,31.46612,0.0,1,31.46612,0.0,1,31.46612,0.0,0,0.0
9216,4,31.753063,0.638325,2,31.753063,0.638325,2,31.753063,0.638325,0,0.0
9657,2,13.651146,0.0,1,13.651146,0.0,1,13.651146,0.0,0,0.0
9694,6,26.968351,5.062787,3,26.968351,5.062787,3,26.968351,5.062787,0,0.0
12285,6,28.043531,1.209355,3,28.043531,1.209355,3,28.043531,1.209355,0,0.0
12936,2,26.839409,0.0,1,26.839409,0.0,1,26.839409,0.0,0,0.0
2006,4,26.782677,7.183167,2,26.782677,7.183167,2,26.782677,7.183167,0,0.0
3933,4,33.197655,6.904171,2,33.197655,6.904171,2,33.197655,6.904171,0,0.0
6082,4,35.061436,3.657341,2,35.061436,3.657341,2,35.061436,3.657341,0,0.0
7847,4,32.686178,4.848658,2,32.686178,4.848658,2,32.686178,4.848658,0,0.0
9322,2,79.002441,0.0,1,79.002441,0.0,1,79.002441,0.0,0,0.0
10460,2,40.531586,0.0,1,40.531586,0.0,1,40.531586,0.0,0,0.0
2944,2,23.860329,0.0,1,23.860329,0.0,1,23.860329,0.0,0,0.0
3569,4,32.525966,5.522412,2,32.525966,5.522412,2,32.525966,5.522412,0,0.0
5713,6,37.059105,6.899658,3,37.059105,6.899658,3,37.059105,6.899658,0,0.0
6748,2,30.271675,0.0,1,30.271675,0.0,1,30.271675,0.0,0,0.0
7194,2,26.644951,0.0,1,26.644951,0.0,1,26.644951,0.0,0,0.0
7509,4,46.93552,20.140453,2,46.93552,20.140453,2,46.93552,20.140453,0,0.0
7595,2,44.515915,0.0,1,44.515915,0.0,1,44.515915,0.0,0,0.0
11128,2,50.412148,1.376827,1,51.788975,0.0,1,49.03532,0.0,0,2.753654
714,2,27.248207,0.0,1,27.248207,0.0,1,27.248207,0.0,0,0.0
10523,2,25.041641,0.0,1,25.041641,0.0,1,25.041641,0.0,0,0.0
487,6,24.852047,14.867753,3,26.786463,13.807957,3,22.917631,15.619109,0,3.868832
5499,2,24.733889,0.0,1,24.733889,0.0,1,24.733889,0.0,0,0.0
3573,2,23.420555,0.663712,1,24.084267,0.0,1,22.756844,0.0,0,1.327423
7424,6,25.369031,2.29402,3,25.286596,2.381709,3,25.451467,2.199756,0,-0.164871
219,8,43.057596,10.889299,4,43.057596,10.889299,4,43.057596,10.889299,0,0.0
2616,6,24.473511,0.0,3,24.473511,0.0,3,24.473511,0.0,0,0.0
3008,12,48.097888,6.382046,6,49.978591,4.731468,6,46.217185,7.211112,0,3.761406
3796,12,52.268379,6.814897,6,55.560105,1.421604,6,48.976653,8.318279,0,6.583452
4702,8,22.350914,0.312853,4,22.350914,0.312853,4,22.350914,0.312853,0,0.0
8843,6,25.776337,1.671411,3,25.963468,0.902065,3,25.589205,2.16875,0,0.374262
10187,6,34.154099,0.0,3,34.154099,0.0,3,34.154099,0.0,0,0.0
13296,12,99.637896,7.066789,6,102.668727,7.584115,6,96.607066,4.89779,0,6.061661
15313,10,92.502844,51.920571,5,92.502844,51.920571,5,92.502844,51.920571,0,0.0
11414,2,130.136627,0.0,1,130.136627,0.0,1,130.136627,0.0,0,0.0
769,4,37.462738,9.55246,2,37.462738,9.55246,2,37.462738,9.55246,0,0.0
1125,10,19.265836,4.903771,5,19.265836,4.903771,5,19.265836,4.903771,0,0.0
1637,22,27.117088,2.352752,11,27.117088,2.352752,11,27.117088,2.352752,0,0.0
2718,2,51.727448,0.0,1,51.727448,0.0,1,51.727448,0.0,0,0.0
2983,4,36.601398,4.968418,2,36.601398,4.968418,2,36.601398,4.968418,0,0.0
3621,4,37.882759,0.397442,2,37.882759,0.397442,2,37.882759,0.397442,0,0.0
7575,4,52.435013,5.964859,2,52.435013,5.964859,2,52.435013,5.964859,0,0.0
7600,2,16.890884,0.0,1,16.890884,0.0,1,16.890884,0.0,0,0.0
9290,4,37.133667,1.183098,2,37.133667,1.183098,2,37.133667,1.183098,0,0.0
9461,2,40.136841,0.0,1,40.136841,0.0,1,40.136841,0.0,0,0.0
14042,2,23.39888,0.0,1,23.39888,0.0,1,23.39888,0.0,0,0.0
15114,2,35.101387,0.0,1,35.101387,0.0,1,35.101387,0.0,0,0.0
183,6,22.853383,13.118415,3,22.853383,13.118415,3,22.853383,13.118415,0,0.0
1442,8,30.485065,14.764896,4,30.485065,14.764896,4,30.485065,14.764896,0,0.0
3738,6,25.63805,5.889731,3,25.63805,5.889731,3,25.63805,5.889731,0,0.0
5110,6,41.862727,3.564374,3,42.627856,1.724287,3,41.097598,4.611455,0,1.530258
5716,2,36.764061,0.0,1,36.764061,0.0,1,36.764061,0.0,0,0.0
9061,2,26.854771,0.0,1,26.854771,0.0,1,26.854771,0.0,0,0.0
681,24,23.254182,6.027231,12,23.254182,6.027231,12,23.254182,6.027231,0,0.0
1015,4,31.117302,0.0,2,31.117302,0.0,2,31.117302,0.0,0,0.0
12909,4,33.33197,0.0,2,33.33197,0.0,2,33.33197,0.0,0,0.0
710,12,25.826859,11.676205,6,25.826859,11.676205,6,25.826859,11.676205,0,0.0
1034,12,27.787297,2.852472,6,27.787297,2.852472,6,27.787297,2.852472,0,0.0
1455,10,31.595575,11.871532,5,31.595575,11.871532,5,31.595575,11.871532,0,0.0
2788,4,31.12122,1.88155,2,31.12122,1.88155,2,31.12122,1.88155,0,0.0
3744,6,31.010904,2.401096,3,31.010904,2.401096,3,31.010904,2.401096,0,0.0
4184,10,44.988536,6.858943,5,44.988536,6.858943,5,44.988536,6.858943,0,0.0
4249,6,34.672953,0.027307,3,34.672953,0.027307,3,34.672953,0.027307,0,0.0
6062,4,55.001625,0.0,2,55.001625,0.0,2,55.001625,0.0,0,0.0
6678,6,28.572363,0.096807,3,28.572363,0.096807,3,28.572363,0.096807,0,0.0
7204,4,28.848429,0.0,2,28.848429,0.0,2,28.848429,0.0,0,0.0
10087,2,40.545959,0.0,1,40.545959,0.0,1,40.545959,0.0,0,0.0
12619,4,27.507418,0.0,2,27.507418,0.0,2,27.507418,0.0,0,0.0
12795,4,30.692322,0.0,2,30.692322,0.0,2,30.692322,0.0,0,0.0
12583,6,68.814751,0.0,3,68.814751,0.0,3,68.814751,0.0,0,0.0
201,2,21.925617,5.224064,1,16.701553,0.0,1,27.149681,0.0,0,-10.448128
1810,6,77.374736,15.132219,3,73.255961,7.46987,3,81.49351,19.189595,0,-8.237549
3515,6,96.126266,11.37293,3,89.02918,8.975955,3,103.223353,8.796706,0,-14.194173
3619,2,24.0844,4e-06,1,24.084404,0.0,1,24.084396,0.0,0,8e-06
4369,2,16.942182,1.6e-05,1,16.942198,0.0,1,16.942165,0.0,0,3.2e-05
4396,6,69.676809,25.889322,3,56.070608,9.145448,3,83.28301,29.77612,0,-27.212402
11250,2,85.467285,3.1e-05,1,85.467255,0.0,1,85.467316,0.0,0,-6.1e-05
12976,8,36.32177,5.622393,4,35.46322,5.97317,4,37.18032,5.105843,0,-1.7171
5468,4,57.462029,22.810432,2,57.462029,22.810432,2,57.462029,22.810432,0,0.0
3264,6,44.883049,0.0,3,44.883049,0.0,3,44.883049,0.0,0,0.0
10564,8,22.695274,7.176543,4,22.695274,7.176543,4,22.695274,7.176543,0,0.0
576,4,50.898506,10.403938,2,50.898506,10.403938,2,50.898506,10.403938,0,0.0
1454,8,34.281693,5.071479,4,34.281693,5.071479,4,34.281693,5.071479,0,0.0
1767,2,27.935364,0.0,1,27.935364,0.0,1,27.935364,0.0,0,0.0
4265,14,27.085889,9.306408,7,27.085889,9.306408,7,27.085889,9.306408,0,0.0
4804,2,43.805931,0.0,1,43.805931,0.0,1,43.805931,0.0,0,0.0
8236,4,27.966293,3.075638,2,27.966293,3.075638,2,27.966293,3.075638,0,0.0
10939,4,28.74382,2.989731,2,28.74382,2.989731,2,28.74382,2.989731,0,0.0
1953,20,25.623713,7.300123,10,25.799585,7.210083,10,25.447841,7.384879,0,0.351743
3967,4,33.35083,0.0,2,33.35083,0.0,2,33.35083,0.0,0,0.0
5342,4,24.343552,0.324814,2,24.343552,0.324814,2,24.343552,0.324814,0,0.0
8044,2,31.204056,0.0,1,31.204056,0.0,1,31.204056,0.0,0,0.0
8682,2,46.515579,0.0,1,46.515579,0.0,1,46.515579,0.0,0,0.0
10511,2,81.919937,0.0,1,81.919937,0.0,1,81.919937,0.0,0,0.0
13979,2,29.248169,0.0,1,29.248169,0.0,1,29.248169,0.0,0,0.0
15403,2,34.716099,0.0,1,34.716099,0.0,1,34.716099,0.0,0,0.0
3630,4,34.551521,7.015938,2,34.551521,7.015938,2,34.551521,7.015938,0,0.0
7789,2,37.971359,0.0,1,37.971359,0.0,1,37.971359,0.0,0,0.0
8876,4,35.5618,9.125856,2,35.5618,9.125856,2,35.5618,9.125856,0,0.0
10731,2,26.178791,0.0,1,26.178791,0.0,1,26.178791,0.0,0,0.0
11457,2,35.665176,0.0,1,35.665176,0.0,1,35.665176,0.0,0,0.0
646,6,24.846614,13.087989,3,24.846614,13.087989,3,24.846614,13.087989,0,0.0
1332,10,38.024173,17.829015,5,38.024173,17.829015,5,38.024173,17.829015,0,0.0
6384,2,30.155029,0.0,1,30.155029,0.0,1,30.155029,0.0,0,0.0
6543,2,29.301109,0.0,1,29.301109,0.0,1,29.301109,0.0,0,0.0
8617,2,91.54493,0.0,1,91.54493,0.0,1,91.54493,0.0,0,0.0
1128,10,34.388311,19.707389,5,34.388311,19.707389,5,34.388311,19.707389,0,0.0
3881,8,26.952017,4.204154,4,26.952017,4.204154,4,26.952017,4.204154,0,0.0
9460,2,22.852943,0.0,1,22.852943,0.0,1,22.852943,0.0,0,0.0
3945,2,32.320038,0.0,1,32.320038,0.0,1,32.320038,0.0,0,0.0
9179,4,37.250603,0.826225,2,37.250603,0.826225,2,37.250603,0.826225,0,0.0
3629,2,28.481239,0.0,1,28.481239,0.0,1,28.481239,0.0,0,0.0
11861,4,24.087311,3.410919,2,24.087311,3.410919,2,24.087311,3.410919,0,0.0
13553,2,55.84243,0.0,1,55.84243,0.0,1,55.84243,0.0,0,0.0
1482,8,20.948715,4.923281,4,20.948715,4.923281,4,20.948715,4.923281,0,0.0
5904,2,20.619965,0.0,1,20.619965,0.0,1,20.619965,0.0,0,0.0
6933,2,36.058647,0.0,1,36.058647,0.0,1,36.058647,0.0,0,0.0
7317,6,24.946855,1.165714,3,24.946855,1.165714,3,24.946855,1.165714,0,0.0
8925,12,23.35468,5.629624,6,23.35468,5.629624,6,23.35468,5.629624,0,0.0
1111,4,21.498528,0.0,2,21.498528,0.0,2,21.498528,0.0,0,0.0
3135,10,25.292947,2.173557,5,25.292947,2.173557,5,25.292947,2.173557,0,0.0
3418,4,20.665733,0.0,2,20.665733,0.0,2,20.665733,0.0,0,0.0
3993,4,54.365593,0.0,2,54.365593,0.0,2,54.365593,0.0,0,0.0
4291,4,22.898335,0.0,2,22.898335,0.0,2,22.898335,0.0,0,0.0
4612,6,23.226452,0.288999,3,23.226452,0.288999,3,23.226452,0.288999,0,0.0
5663,4,28.621887,0.0,2,28.621887,0.0,2,28.621887,0.0,0,0.0
8181,6,39.136327,17.287018,3,39.136327,17.287018,3,39.136327,17.287018,0,0.0
8384,2,27.344528,0.0,1,27.344528,0.0,1,27.344528,0.0,0,0.0
9407,4,24.267639,0.0,2,24.267639,0.0,2,24.267639,0.0,0,0.0
10075,6,34.309153,0.067744,3,34.309153,0.067744,3,34.309153,0.067744,0,0.0
12635,4,28.4795,0.0,2,28.4795,0.0,2,28.4795,0.0,0,0.0
2753,2,27.19516,0.0,1,27.19516,0.0,1,27.19516,0.0,0,0.0
10239,2,27.177139,0.0,1,27.177139,0.0,1,27.177139,0.0,0,0.0
1040,8,22.211206,1.86381,4,22.211206,1.86381,4,22.211206,1.86381,0,0.0
1177,14,24.320491,3.754369,7,24.320491,3.754369,7,24.320491,3.754369,0,0.0
1212,6,24.347555,4.452523,3,24.347555,4.452523,3,24.347555,4.452523,0,0.0
2190,2,24.991852,0.0,1,24.991852,0.0,1,24.991852,0.0,0,0.0
3466,2,29.721127,0.0,1,29.721127,0.0,1,29.721127,0.0,0,0.0
3487,4,39.027468,12.013052,2,39.027468,12.013052,2,39.027468,12.013052,0,0.0
6311,4,92.067921,65.843792,2,92.067921,65.843792,2,92.067921,65.843792,0,0.0
11565,12,39.398849,5.597507,6,39.398849,5.597507,6,39.398849,5.597507,0,0.0
4090,2,16.029751,0.592476,1,15.437275,0.0,1,16.622227,0.0,0,-1.184952
5201,2,36.397339,0.0,1,36.397339,0.0,1,36.397339,0.0,0,0.0
2,10,30.62564,18.827981,5,29.951015,19.344119,5,31.300266,18.272398,0,-1.34925
1856,2,22.243156,0.0,1,22.243156,0.0,1,22.243156,0.0,0,0.0
2355,8,30.996658,9.758985,4,30.996658,9.758985,4,30.996658,9.758985,0,0.0
2357,2,38.296581,0.0,1,38.296581,0.0,1,38.296581,0.0,0,0.0
2722,2,31.753571,0.0,1,31.753571,0.0,1,31.753571,0.0,0,0.0
3207,2,23.676941,0.0,1,23.676941,0.0,1,23.676941,0.0,0,0.0
4044,2,54.634338,0.0,1,54.634338,0.0,1,54.634338,0.0,0,0.0
5257,2,23.931784,0.0,1,23.931784,0.0,1,23.931784,0.0,0,0.0
14805,4,62.655006,18.955254,2,62.655006,18.955254,2,62.655006,18.955254,0,0.0
14910,2,21.009062,0.0,1,21.009062,0.0,1,21.009062,0.0,0,0.0
1755,6,33.301478,11.150576,3,33.301478,11.150576,3,33.301478,11.150576,0,0.0
3611,4,31.20282,2.452576,2,31.20282,2.452576,2,31.20282,2.452576,0,0.0
5873,2,37.908531,0.0,1,37.908531,0.0,1,37.908531,0.0,0,0.0
7591,10,21.306894,1.111832,5,21.306894,1.111832,5,21.306894,1.111832,0,0.0
16162,6,37.859015,10.197766,3,37.859015,10.197766,3,37.859015,10.197766,0,0.0
133,4,29.902079,3.137262,2,29.902079,3.137262,2,29.902079,3.137262,0,0.0
2541,4,29.96195,2.843328,2,29.96195,2.843328,2,29.96195,2.843328,0,0.0
5690,4,39.548092,3.3354,2,39.548092,3.3354,2,39.548092,3.3354,0,0.0
1759,8,22.902287,2.239313,4,23.115388,1.966533,4,22.689187,2.463934,0,0.426201
2304,12,30.440872,12.880293,6,30.440872,12.880293,6,30.440872,12.880293,0,0.0
4932,4,28.572811,0.388615,2,28.572811,0.388615,2,28.572811,0.388615,0,0.0
16217,12,31.72137,8.56834,6,31.72137,8.56834,6,31.72137,8.56834,0,0.0
3810,4,26.255096,0.0,2,26.255096,0.0,2,26.255096,0.0,0,0.0
4466,4,79.080826,0.0,2,79.080826,0.0,2,79.080826,0.0,0,0.0
12470,4,32.674484,0.0,2,32.674484,0.0,2,32.674484,0.0,0,0.0
13805,4,36.709854,0.0,2,36.709854,0.0,2,36.709854,0.0,0,0.0
15716,4,24.865433,0.0,2,24.865433,0.0,2,24.865433,0.0,0,0.0
8316,2,83.658386,0.0,1,83.658386,0.0,1,83.658386,0.0,0,0.0
11531,2,33.747704,0.0,1,33.747704,0.0,1,33.747704,0.0,0,0.0
