feature_id,count_total,count_happy,count_sad,count_diff,mean_total,mean_happy,mean_sad,mean_diff
4294,9,5,4,1,0.727577,0.798649,0.638738,0.159911
4295,1,1,0,1,4.841858,4.841858,0.0,4.841858
4300,1,0,1,-1,1.561801,0.0,1.561801,-1.561801
4311,5,2,3,-1,4.154364,4.060934,4.21665,-0.155716
4316,11,6,5,1,4.068682,0.971778,7.784966,-6.813188
4320,1,0,1,-1,10.073755,0.0,10.073755,-10.073755
4321,1,1,0,1,0.929406,0.929406,0.0,0.929406
4331,1,0,1,-1,8.535286,0.0,8.535286,-8.535286
4337,3,2,1,1,2.025655,2.680622,0.71572,1.964902
4340,1,0,1,-1,0.042546,0.0,0.042546,-0.042546
4343,1,0,1,-1,0.36731,0.0,0.36731,-0.36731
4346,53,27,26,1,1.888975,2.182303,1.584365,0.597938
4355,1,1,0,1,0.248309,0.248309,0.0,0.248309
4362,37,19,18,1,3.638127,5.967069,1.1798,4.78727
4370,9,5,4,1,1.336074,0.961059,1.804843,-0.843784
4373,11,6,5,1,0.994049,0.84038,1.178452,-0.338072
4377,9,4,5,-1,5.806109,10.571259,1.99399,8.577269
4390,1,1,0,1,0.040987,0.040987,0.0,0.040987
4401,1,1,0,1,2.817128,2.817128,0.0,2.817128
4402,1,0,1,-1,22.08581,0.0,22.08581,-22.08581
4404,3,2,1,1,2.444463,3.589025,0.155337,3.433688
4406,1,0,1,-1,6.695537,0.0,6.695537,-6.695537
4410,1,1,0,1,1.123011,1.123011,0.0,1.123011
4412,5,3,2,1,0.1961,0.270736,0.084147,0.18659
4414,11,5,6,-1,1.434501,1.03725,1.765542,-0.728292
4425,1,1,0,1,0.751183,0.751183,0.0,0.751183
4430,5,3,2,1,0.741696,0.173873,1.59343,-1.419557
4436,7,3,4,-1,6.61237,12.258996,2.3774,9.881596
4444,19,10,9,1,1.350069,1.712331,0.947555,0.764776
4445,3,2,1,1,0.33462,0.345796,0.312268,0.033528
4451,1,0,1,-1,0.495964,0.0,0.495964,-0.495964
4453,3,2,1,1,2.029857,2.151879,1.785812,0.366067
4455,13,7,6,1,1.324531,1.214117,1.453346,-0.239228
4456,7,3,4,-1,4.487545,1.241226,6.922284,-5.681057
4461,3,2,1,1,0.830441,0.293416,1.90449,-1.611073
4464,3,1,2,-1,2.905971,5.300606,1.708654,3.591953
4469,1,0,1,-1,0.251997,0.0,0.251997,-0.251997
4476,1,1,0,1,0.464392,0.464392,0.0,0.464392
4481,5,3,2,1,1.255913,1.672358,0.631246,1.041111
4483,1,0,1,-1,0.485422,0.0,0.485422,-0.485422
4487,3,1,2,-1,1.043189,1.911216,0.609176,1.302039
4490,1,0,1,-1,2.786659,0.0,2.786659,-2.786659
4501,1,0,1,-1,3.158047,0.0,3.158047,-3.158047
4503,1,0,1,-1,0.220669,0.0,0.220669,-0.220669
4505,25,12,13,-1,1.071658,1.230982,0.92459,0.306391
4512,1,0,1,-1,0.339084,0.0,0.339084,-0.339084
4518,3,1,2,-1,1.06583,2.094724,0.551383,1.543342
4523,5,2,3,-1,0.577946,0.55316,0.594471,-0.04131
4525,25,13,12,1,3.751943,6.593646,0.673431,5.920215
4529,1,1,0,1,2.576654,2.576654,0.0,2.576654
4534,87,43,44,-1,1.696977,1.525888,1.864179,-0.338291
4539,3,1,2,-1,0.440797,0.059193,0.631599,-0.572405
4542,7,3,4,-1,2.142823,2.093491,2.179823,-0.086332
4545,5,2,3,-1,0.633693,0.724596,0.573091,0.151505
4549,25,13,12,1,0.923421,0.852815,0.99991,-0.147095
4557,1,0,1,-1,1.192137,0.0,1.192137,-1.192137
4560,5,3,2,1,1.879444,2.159302,1.459657,0.699644
4562,1,1,0,1,4.196076,4.196076,0.0,4.196076
4563,1,1,0,1,1.783183,1.783183,0.0,1.783183
4565,1,1,0,1,3.778298,3.778298,0.0,3.778298
4578,7,3,4,-1,1.3542,2.185024,0.731083,1.453941
4579,25,13,12,1,0.91257,1.157187,0.647567,0.50962
4586,1,0,1,-1,0.644139,0.0,0.644139,-0.644139
4590,3,1,2,-1,0.631073,0.730879,0.58117,0.149709
4592,1,1,0,1,2.369163,2.369163,0.0,2.369163
4600,3,2,1,1,0.74674,0.557984,1.124253,-0.566269
4603,13,6,7,-1,1.70896,2.087075,1.384862,0.702213
4608,1,0,1,-1,4.275843,0.0,4.275843,-4.275843
4617,1,0,1,-1,8.046596,0.0,8.046596,-8.046596
4618,1,0,1,-1,0.181948,0.0,0.181948,-0.181948
4628,51,25,26,-1,1.482919,1.880331,1.100791,0.77954
4629,1,0,1,-1,2.617088,0.0,2.617088,-2.617088
4638,1,1,0,1,1.40007,1.40007,0.0,1.40007
4647,1,1,0,1,2.335131,2.335131,0.0,2.335131
4654,5,2,3,-1,0.957893,1.568681,0.550701,1.01798
4657,1,0,1,-1,1.175237,0.0,1.175237,-1.175237
4660,47,24,23,1,1.839075,2.148888,1.515791,0.633097
4669,1,1,0,1,0.053805,0.053805,0.0,0.053805
4672,5,3,2,1,0.373116,0.483909,0.206926,0.276983
4674,3,1,2,-1,1.662471,3.919317,0.534048,3.385268
4675,5,3,2,1,2.278323,3.280231,0.775462,2.504768
4691,9,5,4,1,2.116821,1.203531,3.258434,-2.054904
4696,1,0,1,-1,3.688552,0.0,3.688552,-3.688552
4720,3,1,2,-1,3.420554,4.4837,2.888981,1.594719
4725,1,1,0,1,0.913724,0.913724,0.0,0.913724
4731,3,1,2,-1,1.045315,2.33235,0.401797,1.930552
4734,1,1,0,1,0.670603,0.670603,0.0,0.670603
4739,11,5,6,-1,2.208188,2.847054,1.675799,1.171254
4747,3,2,1,1,0.420007,0.437123,0.385777,0.051345
4754,3,1,2,-1,1.03084,1.614154,0.739182,0.874972
4758,1,1,0,1,0.899689,0.899689,0.0,0.899689
4779,3,2,1,1,1.537624,1.855932,0.901009,0.954922
4786,1,1,0,1,7.168988,7.168988,0.0,7.168988
4788,1,1,0,1,0.236249,0.236249,0.0,0.236249
4789,5,3,2,1,1.093141,1.284122,0.806669,0.477453
4800,1,1,0,1,1.063261,1.063261,0.0,1.063261
4802,7,4,3,1,1.064755,1.281121,0.776267,0.504854
4813,1,0,1,-1,0.230052,0.0,0.230052,-0.230052
4816,1,1,0,1,6.189025,6.189025,0.0,6.189025
4842,9,5,4,1,1.855844,2.30424,1.295349,1.00889
4851,3,2,1,1,23.932465,18.735334,34.326725,-15.591391
4857,23,12,11,1,1.669408,1.70548,1.630058,0.075422
4859,3,1,2,-1,1.385111,0.375583,1.889875,-1.514291
4868,1,1,0,1,0.444493,0.444493,0.0,0.444493
4876,3,1,2,-1,0.983087,0.045371,1.451945,-1.406574
4878,1,0,1,-1,5.147847,0.0,5.147847,-5.147847
4881,1,1,0,1,1.365755,1.365755,0.0,1.365755
4919,15,7,8,-1,1.364358,1.69983,1.070821,0.629009
4929,1,1,0,1,5.7555,5.7555,0.0,5.7555
4934,5,2,3,-1,6.694673,0.699656,10.691352,-9.991696
4944,7,4,3,1,1.082507,1.634833,0.346074,1.288759
4945,3,1,2,-1,0.58411,0.31491,0.71871,-0.403799
4953,1,1,0,1,0.93102,0.93102,0.0,0.93102
4954,3,2,1,1,3.172373,4.66623,0.184657,4.481573
4955,1,0,1,-1,0.242218,0.0,0.242218,-0.242218
4964,1,0,1,-1,4.466634,0.0,4.466634,-4.466634
4965,5,3,2,1,2.412548,3.228696,1.188327,2.040369
5013,1,1,0,1,3.516516,3.516516,0.0,3.516516
5017,11,6,5,1,1.805244,1.71073,1.918662,-0.207933
5033,27,14,13,1,1.087371,0.826784,1.368004,-0.54122
5038,5,3,2,1,2.920641,0.805707,6.093042,-5.287336
5047,5,2,3,-1,1.159042,2.315733,0.387915,1.927818
5049,1,1,0,1,29.826534,29.826534,0.0,29.826534
5052,15,8,7,1,1.646202,0.485485,2.972736,-2.487251
5061,43,22,21,1,2.45371,2.770416,2.121924,0.648492
5066,3,2,1,1,1.011646,1.449422,0.136096,1.313326
5072,47,23,24,-1,2.574174,2.879855,2.28123,0.598625
5074,121,60,61,-1,1.75471,1.762743,1.746809,0.015934
5079,1,1,0,1,2.084229,2.084229,0.0,2.084229
5080,1,0,1,-1,0.454093,0.0,0.454093,-0.454093
5119,3,2,1,1,4.252487,1.966656,8.824147,-6.857491
5121,1,1,0,1,2.92485,2.92485,0.0,2.92485
5128,37,18,19,-1,1.728467,2.046511,1.427162,0.619349
5130,3,1,2,-1,0.560694,0.713931,0.484076,0.229856
5140,1,1,0,1,0.759174,0.759174,0.0,0.759174
5149,7,3,4,-1,5.931412,12.627453,0.909381,11.718072
5151,3,1,2,-1,1.323644,0.404458,1.783236,-1.378778
5154,3,1,2,-1,1.383625,0.815168,1.667854,-0.852685
5163,5,3,2,1,1.34393,1.950963,0.433382,1.51758
5164,1,0,1,-1,2.486095,0.0,2.486095,-2.486095
5165,1,0,1,-1,3.333134,0.0,3.333134,-3.333134
5170,7,3,4,-1,1.26502,1.508903,1.082108,0.426795
5174,1,0,1,-1,0.232593,0.0,0.232593,-0.232593
5182,15,7,8,-1,1.766031,2.963258,0.718457,2.244802
5198,7,4,3,1,6.36932,3.353495,10.39042,-7.036925
5204,7,4,3,1,1.038637,0.805385,1.34964,-0.544255
5207,21,11,10,1,0.923147,1.241111,0.573386,0.667725
5215,1,0,1,-1,0.597846,0.0,0.597846,-0.597846
5225,5,3,2,1,1.407573,1.427859,1.377144,0.050714
5232,1,1,0,1,0.469905,0.469905,0.0,0.469905
5235,3,2,1,1,1.528377,1.032368,2.520395,-1.488026
5244,1,0,1,-1,3.052875,0.0,3.052875,-3.052875
5248,1,0,1,-1,0.253893,0.0,0.253893,-0.253893
5250,1,0,1,-1,0.619956,0.0,0.619956,-0.619956
5251,49,24,25,-1,1.227962,1.513526,0.95382,0.559706
5252,5,3,2,1,1.192642,1.624397,0.545011,1.079386
5256,21,10,11,-1,3.407372,2.832356,3.930113,-1.097757
5264,7,3,4,-1,1.209221,1.465764,1.016813,0.448951
5267,13,6,7,-1,1.289828,1.375197,1.216654,0.158544
5284,1,0,1,-1,0.968323,0.0,0.968323,-0.968323
5304,1,1,0,1,6.606299,6.606299,0.0,6.606299
5312,75,37,38,-1,1.933426,1.980043,1.888036,0.092007
5317,3,1,2,-1,9.571263,2.891142,12.911325,-10.020182
5321,5,2,3,-1,1.281688,1.664458,1.026508,0.63795
5323,11,5,6,-1,1.470487,1.300629,1.612035,-0.311406
5329,1,1,0,1,0.768833,0.768833,0.0,0.768833
5335,15,8,7,1,1.62507,1.353773,1.935125,-0.581352
5340,3,1,2,-1,4.173332,1.854347,5.332825,-3.478478
5352,3,1,2,-1,2.413513,3.154939,2.042801,1.112138
5364,9,4,5,-1,2.382992,1.864646,2.797669,-0.933023
5366,13,7,6,1,0.771328,0.731003,0.818373,-0.08737
5368,7,4,3,1,1.47116,1.550485,1.365393,0.185092
5377,21,10,11,-1,1.669439,1.99805,1.370701,0.627349
5383,1,0,1,-1,0.029576,0.0,0.029576,-0.029576
5385,1,1,0,1,4.946584,4.946584,0.0,4.946584
5391,3,1,2,-1,0.513267,0.177366,0.681217,-0.503851
5392,1,0,1,-1,0.216789,0.0,0.216789,-0.216789
5399,1,0,1,-1,1.758867,0.0,1.758867,-1.758867
5401,3,1,2,-1,0.586959,0.018428,0.871225,-0.852797
5406,5,3,2,1,2.160681,3.234673,0.549693,2.68498
5408,1,0,1,-1,0.671287,0.0,0.671287,-0.671287
5414,3,1,2,-1,0.922064,0.080039,1.343077,-1.263038
5419,7,3,4,-1,3.034188,3.922351,2.368066,1.554284
5430,1,0,1,-1,2.81706,0.0,2.81706,-2.81706
5432,3,1,2,-1,0.457869,1.110103,0.131752,0.978351
5434,1,1,0,1,0.078796,0.078796,0.0,0.078796
5442,1,1,0,1,0.48499,0.48499,0.0,0.48499
5453,43,21,22,-1,1.592618,1.382661,1.793031,-0.410369
5457,1,1,0,1,1.911174,1.911174,0.0,1.911174
5459,7,4,3,1,1.318386,1.528596,1.038105,0.49049
5461,5,3,2,1,1.249552,0.666893,2.123541,-1.456649
5467,1,1,0,1,1.43156,1.43156,0.0,1.43156
5472,13,7,6,1,0.550225,0.581167,0.514126,0.067042
5475,5,2,3,-1,1.993764,0.748974,2.823624,-2.07465
5490,5,2,3,-1,1.255007,1.15336,1.322772,-0.169412
5491,5,2,3,-1,0.680125,0.569111,0.754135,-0.185024
5495,15,8,7,1,1.094854,0.873994,1.347266,-0.473272
5505,11,5,6,-1,2.577274,1.715266,3.295614,-1.580348
5512,19,9,10,-1,4.032907,1.135842,6.640265,-5.504424
5513,23,11,12,-1,0.975479,1.297124,0.680638,0.616486
5514,5,3,2,1,1.07423,1.436938,0.530168,0.90677
5523,1,1,0,1,0.307613,0.307613,0.0,0.307613
5524,71,35,36,-1,1.690284,1.596909,1.781065,-0.184156
5526,1,0,1,-1,0.000949,0.0,0.000949,-0.000949
5541,33,16,17,-1,1.300924,1.354307,1.250682,0.103626
5542,5,2,3,-1,3.792153,6.085643,2.26316,3.822483
5544,1,1,0,1,0.426022,0.426022,0.0,0.426022
5550,1,0,1,-1,0.662642,0.0,0.662642,-0.662642
5553,1,0,1,-1,0.325291,0.0,0.325291,-0.325291
5555,1,0,1,-1,2.255453,0.0,2.255453,-2.255453
5559,1,0,1,-1,0.982257,0.0,0.982257,-0.982257
5560,33,16,17,-1,1.57915,1.757908,1.410908,0.346999
5562,11,6,5,1,0.86786,0.863568,0.873012,-0.009444
5568,1,0,1,-1,2.040199,0.0,2.040199,-2.040199
5571,109,55,54,1,2.163083,2.208329,2.116999,0.091331
5577,1,1,0,1,1.178389,1.178389,0.0,1.178389
5579,1,0,1,-1,0.302099,0.0,0.302099,-0.302099
5585,7,3,4,-1,1.033912,1.100381,0.984061,0.11632
5589,1,1,0,1,1.689245,1.689245,0.0,1.689245
5604,17,8,9,-1,0.85359,0.610866,1.069345,-0.458479
5606,1,0,1,-1,6.851188,0.0,6.851188,-6.851188
5607,47,23,24,-1,1.608194,1.872663,1.354744,0.517919
5608,17,8,9,-1,1.715246,1.867399,1.579999,0.2874
5613,1,0,1,-1,2.708286,0.0,2.708286,-2.708286
5614,33,16,17,-1,0.81246,0.579226,1.031973,-0.452747
5617,5,2,3,-1,0.59228,1.181165,0.199689,0.981475
5618,1,0,1,-1,9.868302,0.0,9.868302,-9.868302
5622,1,1,0,1,3.864569,3.864569,0.0,3.864569
5623,1,1,0,1,1.367569,1.367569,0.0,1.367569
5641,1,1,0,1,1.831974,1.831974,0.0,1.831974
5643,3,1,2,-1,4.750668,0.999965,6.626019,-5.626054
5646,1,1,0,1,0.604984,0.604984,0.0,0.604984
5651,5,3,2,1,2.847895,2.104265,3.963338,-1.859072
5653,5,3,2,1,1.500168,1.931746,0.8528,1.078946
5657,7,4,3,1,2.072815,2.366802,1.680832,0.685971
5659,1,0,1,-1,0.580475,0.0,0.580475,-0.580475
5661,5,3,2,1,0.656932,0.77683,0.477086,0.299744
5675,1,0,1,-1,0.142687,0.0,0.142687,-0.142687
5683,9,4,5,-1,1.078072,0.448972,1.581352,-1.132379
5687,1,0,1,-1,0.696526,0.0,0.696526,-0.696526
5693,1,0,1,-1,0.368297,0.0,0.368297,-0.368297
5696,5,2,3,-1,2.320048,3.240414,1.70647,1.533944
5707,17,8,9,-1,3.623774,4.602577,2.753726,1.848851
5719,9,4,5,-1,0.923905,1.341007,0.590224,0.750783
5725,7,4,3,1,1.130739,1.361298,0.823328,0.53797
5729,41,21,20,1,2.275294,2.734244,1.793396,0.940848
5730,7,3,4,-1,2.460615,1.889115,2.88924,-1.000125
5735,3,1,2,-1,1.601896,2.228986,1.288351,0.940635
5738,131,65,66,-1,1.186538,1.136069,1.236243,-0.100175
5740,13,7,6,1,0.864962,0.988803,0.720481,0.268322
5741,1,1,0,1,0.908638,0.908638,0.0,0.908638
5752,1,0,1,-1,0.534325,0.0,0.534325,-0.534325
5755,27,13,14,-1,1.338215,1.080023,1.577965,-0.497942
5762,13,7,6,1,1.97717,2.378535,1.50891,0.869624
5766,9,4,5,-1,1.306015,1.31081,1.302178,0.008633
5771,11,6,5,1,0.838701,0.390896,1.376066,-0.985169
5775,1,0,1,-1,0.338246,0.0,0.338246,-0.338246
5776,19,10,9,1,1.25341,1.455774,1.02856,0.427213
5787,1,0,1,-1,0.360286,0.0,0.360286,-0.360286
5790,177,89,88,1,2.618247,2.423937,2.814764,-0.390827
5793,3,1,2,-1,0.844578,0.231363,1.151186,-0.919822
5797,1,1,0,1,1.017045,1.017045,0.0,1.017045
5810,15,7,8,-1,3.440648,3.358412,3.512604,-0.154191
5814,5,3,2,1,0.418995,0.37142,0.490358,-0.118938
5816,7,4,3,1,1.668365,1.449414,1.9603,-0.510886
5827,3,2,1,1,1.767174,1.670736,1.96005,-0.289314
5831,1,1,0,1,0.053886,0.053886,0.0,0.053886
5853,3,2,1,1,0.161638,0.131453,0.222009,-0.090556
5856,1,1,0,1,0.199942,0.199942,0.0,0.199942
5860,5,3,2,1,0.979019,1.080788,0.826366,0.254422
5861,1,0,1,-1,0.42731,0.0,0.42731,-0.42731
5873,5,2,3,-1,0.72544,0.305123,1.005652,-0.700529
5880,17,9,8,1,2.332238,2.456232,2.192744,0.263488
5885,3,2,1,1,0.633026,0.789215,0.320649,0.468566
5897,5,2,3,-1,0.772022,0.948964,0.654061,0.294903
5902,7,4,3,1,1.023064,0.889859,1.200671,-0.310812
5905,1,0,1,-1,0.474689,0.0,0.474689,-0.474689
5908,1,0,1,-1,4.727365,0.0,4.727365,-4.727365
5916,5,2,3,-1,0.442084,0.047541,0.705113,-0.657572
5917,11,5,6,-1,1.768466,2.147907,1.452265,0.695642
5919,29,15,14,1,4.658731,2.395168,7.083975,-4.688808
5920,9,4,5,-1,1.915508,0.431343,3.10284,-2.671497
5923,3,2,1,1,0.48128,0.165895,1.112051,-0.946157
5924,23,11,12,-1,1.349032,1.709165,1.018911,0.690254
5931,35,17,18,-1,2.389882,2.21436,2.555653,-0.341292
5935,1,0,1,-1,0.978328,0.0,0.978328,-0.978328
5947,1,1,0,1,5.188227,5.188227,0.0,5.188227
5951,3,2,1,1,4.655145,4.619688,4.72606,-0.106373
5952,3,2,1,1,0.931509,0.525766,1.742993,-1.217226
5953,5,3,2,1,1.430944,1.373394,1.517267,-0.143873
5954,1,1,0,1,0.017628,0.017628,0.0,0.017628
5956,19,9,10,-1,2.273156,2.216019,2.324579,-0.108561
5968,5,2,3,-1,1.830125,2.989008,1.057536,1.931472
5973,5,3,2,1,4.20223,6.945755,0.086944,6.858811
5977,1,1,0,1,3.879756,3.879756,0.0,3.879756
5978,3,2,1,1,5.745437,8.524094,0.188123,8.335971
5983,1,1,0,1,45.362015,45.362015,0.0,45.362015
5991,15,7,8,-1,2.844657,1.855291,3.710353,-1.855062
6011,13,6,7,-1,0.527897,0.402712,0.635198,-0.232486
6020,5,3,2,1,1.682278,1.986167,1.226446,0.75972
6026,5,3,2,1,2.731858,1.530811,4.533427,-3.002616
6027,3,2,1,1,2.666916,3.039022,1.922702,1.116321
6036,37,18,19,-1,1.887513,1.887004,1.887994,-0.00099
6040,3,1,2,-1,1.745021,0.472919,2.381072,-1.908153
6051,5,3,2,1,1.162921,1.408868,0.794,0.614868
6055,15,8,7,1,1.918005,1.768649,2.088697,-0.320049
6056,19,9,10,-1,1.684226,1.833804,1.549606,0.284197
6062,1,0,1,-1,0.165937,0.0,0.165937,-0.165937
6064,1,0,1,-1,0.596399,0.0,0.596399,-0.596399
6074,87,43,44,-1,2.25185,2.217883,2.285045,-0.067163
6091,25,12,13,-1,1.71843,1.663068,1.769533,-0.106464
6097,61,30,31,-1,1.565398,1.779731,1.35798,0.421751
6105,1,0,1,-1,0.412386,0.0,0.412386,-0.412386
6119,7,4,3,1,3.519196,4.496605,2.215984,2.280622
6120,21,10,11,-1,1.287558,0.832351,1.701382,-0.869031
6128,5,2,3,-1,15.175677,11.850801,17.39226,-5.541459
6131,5,2,3,-1,0.579621,0.794062,0.43666,0.357402
6133,3,2,1,1,1.650717,0.591466,3.769217,-3.177751
6135,7,3,4,-1,2.413008,3.88621,1.308107,2.578104
6147,1,0,1,-1,0.520485,0.0,0.520485,-0.520485
6158,3,1,2,-1,0.685628,0.509831,0.773526,-0.263696
6168,5,2,3,-1,0.788192,0.334993,1.090325,-0.755333
6184,3,1,2,-1,0.69349,1.533607,0.273431,1.260176
6189,1,0,1,-1,2.642431,0.0,2.642431,-2.642431
6195,1,1,0,1,0.568503,0.568503,0.0,0.568503
6196,3,1,2,-1,0.73981,0.413541,0.902944,-0.489403
6201,15,8,7,1,1.279358,1.304591,1.250521,0.05407
6203,77,38,39,-1,1.810665,2.062878,1.56492,0.497958
6208,1,1,0,1,0.099024,0.099024,0.0,0.099024
6215,9,4,5,-1,1.172637,0.564687,1.658997,-1.094309
6218,1,1,0,1,2.662439,2.662439,0.0,2.662439
6219,1,0,1,-1,0.353322,0.0,0.353322,-0.353322
6235,3,1,2,-1,0.512919,0.238953,0.649902,-0.410949
6249,11,5,6,-1,1.198208,0.535257,1.750668,-1.215411
6260,7,3,4,-1,0.594913,0.780759,0.455529,0.32523
6261,1,1,0,1,0.254362,0.254362,0.0,0.254362
6270,1,1,0,1,0.937236,0.937236,0.0,0.937236
6288,5,2,3,-1,0.481768,0.342738,0.574454,-0.231716
6289,3,1,2,-1,2.998359,2.037112,3.478983,-1.441871
6290,3,1,2,-1,0.66225,0.912176,0.537286,0.37489
6296,5,2,3,-1,1.281156,1.031989,1.447268,-0.415279
6316,23,12,11,1,1.719094,1.550787,1.902701,-0.351914
6325,17,9,8,1,1.522881,1.206588,1.87871,-0.672122
6370,19,9,10,-1,0.591004,0.56682,0.61277,-0.04595
6374,1,0,1,-1,0.736344,0.0,0.736344,-0.736344
6402,1,1,0,1,0.428368,0.428368,0.0,0.428368
6404,7,3,4,-1,2.85379,1.400447,3.943797,-2.54335
6406,3,1,2,-1,0.174521,0.018505,0.252529,-0.234024
6413,1,0,1,-1,4.307241,0.0,4.307241,-4.307241
6415,3,2,1,1,0.95873,0.978127,0.919935,0.058192
6419,1,1,0,1,5.250993,5.250993,0.0,5.250993
6427,3,1,2,-1,6.803322,7.788902,6.310533,1.478369
6430,11,6,5,1,1.333238,1.803979,0.768349,1.03563
6433,1,0,1,-1,36.505039,0.0,36.505039,-36.505039
6439,1,0,1,-1,7.731047,0.0,7.731047,-7.731047
6451,237,119,118,1,2.443769,2.220103,2.669331,-0.449228
6453,1,0,1,-1,4.81805,0.0,4.81805,-4.81805
6460,1,1,0,1,0.179408,0.179408,0.0,0.179408
6465,21,10,11,-1,1.691495,1.46336,1.898891,-0.435532
6466,3,2,1,1,0.451134,0.63921,0.074983,0.564227
6470,1,0,1,-1,0.050176,0.0,0.050176,-0.050176
6478,37,19,18,1,1.287327,1.233486,1.34416,-0.110674
6481,5,2,3,-1,1.402624,0.871555,1.756671,-0.885116
6518,1,0,1,-1,0.447356,0.0,0.447356,-0.447356
6527,5,2,3,-1,5.990012,4.112004,7.242016,-3.130012
6529,5,2,3,-1,4.056417,8.66269,0.985568,7.677122
6533,1,1,0,1,0.864173,0.864173,0.0,0.864173
6537,1,0,1,-1,2.383322,0.0,2.383322,-2.383322
6545,1,1,0,1,3.865188,3.865188,0.0,3.865188
6553,11,5,6,-1,1.651172,1.054399,2.148483,-1.094085
6579,5,2,3,-1,0.805757,0.32687,1.125014,-0.798145
6586,9,4,5,-1,1.913652,2.037192,1.81482,0.222373
6592,35,18,17,1,2.728796,2.712669,2.745871,-0.033202
6593,1,0,1,-1,0.137628,0.0,0.137628,-0.137628
6598,573,287,286,1,3.088528,3.270958,2.905459,0.365498
6601,1,1,0,1,0.768252,0.768252,0.0,0.768252
6607,5,2,3,-1,1.324351,2.577079,0.489198,2.08788
6609,1,0,1,-1,1.301277,0.0,1.301277,-1.301277
6610,3,2,1,1,2.596079,2.015729,3.756779,-1.74105
6613,1,1,0,1,0.338498,0.338498,0.0,0.338498
6619,3,1,2,-1,0.797365,0.004525,1.193785,-1.18926
6622,33,17,16,1,1.530517,1.399728,1.669481,-0.269754
6623,1,1,0,1,0.339571,0.339571,0.0,0.339571
6624,251,126,125,1,2.157973,2.080977,2.235585,-0.154608
6626,5,2,3,-1,1.686752,1.536923,1.786638,-0.249716
6635,1,0,1,-1,18.207941,0.0,18.207941,-18.207941
6638,7,3,4,-1,1.355605,0.572534,1.942909,-1.370374
6646,43,22,21,1,1.54294,0.971091,2.14202,-1.17093
6674,9,4,5,-1,1.996513,0.521269,3.176707,-2.655438
6679,3,1,2,-1,0.816255,1.059589,0.694589,0.365
6692,3,1,2,-1,2.764222,0.304149,3.994258,-3.690109
6702,1,0,1,-1,1.05905,0.0,1.05905,-1.05905
6704,7,4,3,1,2.352639,2.782109,1.780011,1.002099
6705,17,9,8,1,2.150165,2.555246,1.694449,0.860797
6706,15,8,7,1,2.302226,3.062574,1.433257,1.629317
6717,13,7,6,1,2.679782,3.757621,1.422304,2.335317
6718,1,1,0,1,1.52176,1.52176,0.0,1.52176
6720,133,66,67,-1,1.642623,2.18069,1.112587,1.068103
6723,3,2,1,1,1.515125,1.7267,1.091975,0.634725
6726,1,1,0,1,0.386289,0.386289,0.0,0.386289
6728,1,1,0,1,0.623807,0.623807,0.0,0.623807
6730,1,0,1,-1,0.923115,0.0,0.923115,-0.923115
6742,7,3,4,-1,1.767336,0.685812,2.57848,-1.892668
6747,25,13,12,1,1.482243,1.651543,1.298833,0.35271
6749,17,9,8,1,2.470172,3.019033,1.852704,1.166329
6767,1,1,0,1,0.034076,0.034076,0.0,0.034076
6772,5,3,2,1,2.624203,2.069587,3.456128,-1.386541
6778,1,0,1,-1,0.284431,0.0,0.284431,-0.284431
6781,17,8,9,-1,1.602247,2.067308,1.188859,0.878449
6784,1,0,1,-1,0.410154,0.0,0.410154,-0.410154
6798,3,2,1,1,0.342522,0.291056,0.445455,-0.154399
6808,3,2,1,1,2.285886,3.29102,0.275616,3.015404
6818,1,0,1,-1,0.030431,0.0,0.030431,-0.030431
6821,1,1,0,1,0.173206,0.173206,0.0,0.173206
6826,7,4,3,1,0.808582,0.524356,1.187549,-0.663193
6828,5,2,3,-1,1.513144,2.37162,0.940827,1.430793
6830,13,7,6,1,0.708676,0.560027,0.882101,-0.322073
6860,7,3,4,-1,1.746757,1.063363,2.259304,-1.195941
6862,7,4,3,1,3.989353,5.850931,1.507249,4.343682
6867,3,2,1,1,0.682951,0.723088,0.602676,0.120412
6870,1,0,1,-1,0.036639,0.0,0.036639,-0.036639
6883,5,3,2,1,0.541397,0.719426,0.274353,0.445073
6895,1,1,0,1,6.055478,6.055478,0.0,6.055478
6901,25,13,12,1,1.725236,1.193833,2.300922,-1.107089
6902,1,0,1,-1,1.314211,0.0,1.314211,-1.314211
6906,1,1,0,1,0.969447,0.969447,0.0,0.969447
6911,1,0,1,-1,0.963899,0.0,0.963899,-0.963899
6919,11,5,6,-1,4.168871,4.098095,4.22785,-0.129755
6924,1,1,0,1,0.153965,0.153965,0.0,0.153965
6927,3,1,2,-1,2.345959,1.151919,2.942979,-1.791061
6929,25,12,13,-1,0.833553,0.684285,0.971339,-0.287054
6935,1,0,1,-1,0.423387,0.0,0.423387,-0.423387
6937,1,0,1,-1,6.492601,0.0,6.492601,-6.492601
6944,1,1,0,1,1.727297,1.727297,0.0,1.727297
6946,1,0,1,-1,1.945255,0.0,1.945255,-1.945255
6951,1,0,1,-1,0.395764,0.0,0.395764,-0.395764
6957,11,6,5,1,11.819169,16.561457,6.128427,10.43303
6963,9,5,4,1,1.138189,1.094546,1.192743,-0.098197
6968,9,5,4,1,1.392451,1.778542,0.909837,0.868705
6971,3,1,2,-1,2.833503,3.280762,2.609873,0.67089
